id,level,scope,factor,snap_date,raw_value,percentile,window_days,sample_size
5534,stock,600036,dividend_yield,2024-09-26,6.0926,,250,0
5535,stock,600036,dividend_yield,2024-09-27,6.0459,,250,0
5536,stock,600036,dividend_yield,2024-09-30,5.6999,,250,0
5537,stock,600036,dividend_yield,2024-10-08,5.3316,,250,0
5538,stock,600036,dividend_yield,2024-10-09,5.8005,,250,0
5539,stock,600036,dividend_yield,2024-10-10,5.5212,,250,0
5540,stock,600036,dividend_yield,2024-10-11,5.5679,,250,0
5541,stock,600036,dividend_yield,2024-10-14,5.43,,250,0
5542,stock,600036,dividend_yield,2024-10-15,5.557,,250,0
5543,stock,600036,dividend_yield,2024-10-16,5.4047,,250,0
5544,stock,600036,dividend_yield,2024-10-17,5.5585,,250,0
5545,stock,600036,dividend_yield,2024-10-18,5.4722,,250,0
5546,stock,600036,dividend_yield,2024-10-21,5.5027,,250,0
5547,stock,600036,dividend_yield,2024-10-22,5.454,,250,0
5548,stock,600036,dividend_yield,2024-10-23,5.3811,,250,0
5549,stock,600036,dividend_yield,2024-10-24,5.433,,250,0
5550,stock,600036,dividend_yield,2024-10-25,5.4646,,250,0
5551,stock,600036,dividend_yield,2024-10-28,5.5538,,250,0
5552,stock,600036,dividend_yield,2024-10-29,5.5413,,250,0
5553,stock,600036,dividend_yield,2024-10-30,5.6558,,250,0
5554,stock,600036,dividend_yield,2024-10-31,5.7414,,250,0
5555,stock,600036,dividend_yield,2024-11-01,5.6348,,250,0
5556,stock,600036,dividend_yield,2024-11-04,5.5181,,250,0
5557,stock,600036,dividend_yield,2024-11-05,5.4676,,250,0
5558,stock,600036,dividend_yield,2024-11-06,5.5476,,250,0
5559,stock,600036,dividend_yield,2024-11-07,5.3943,,250,0
5560,stock,600036,dividend_yield,2024-11-08,5.5104,,250,0
5561,stock,600036,dividend_yield,2024-11-11,5.5837,,250,0
5562,stock,600036,dividend_yield,2024-11-12,5.7032,,250,0
5563,stock,600036,dividend_yield,2024-11-13,5.6655,,250,0
5564,stock,600036,dividend_yield,2024-11-14,5.6267,,250,0
5565,stock,600036,dividend_yield,2024-11-15,5.6655,,250,0
5566,stock,600036,dividend_yield,2024-11-18,5.6525,,250,0
5567,stock,600036,dividend_yield,2024-11-19,5.6819,,250,0
5568,stock,600036,dividend_yield,2024-11-20,5.7214,,250,0
5569,stock,600036,dividend_yield,2024-11-21,5.7297,,250,0
5570,stock,600036,dividend_yield,2024-11-22,5.8977,,250,0
5571,stock,600036,dividend_yield,2024-11-25,5.9385,,250,0
5572,stock,600036,dividend_yield,2024-11-26,5.9083,,250,0
5573,stock,600036,dividend_yield,2024-11-27,5.8713,,250,0
5574,stock,600036,dividend_yield,2024-11-28,5.8941,,250,0
5575,stock,600036,dividend_yield,2024-11-29,5.9171,,250,0
5576,stock,600036,dividend_yield,2024-12-02,5.8871,,250,0
5577,stock,600036,dividend_yield,2024-12-03,5.7818,,250,0
5578,stock,600036,dividend_yield,2024-12-04,5.8348,,250,0
5579,stock,600036,dividend_yield,2024-12-05,5.8176,,250,0
5580,stock,600036,dividend_yield,2024-12-06,5.6851,,250,0
5581,stock,600036,dividend_yield,2024-12-09,5.6851,,250,0
5582,stock,600036,dividend_yield,2024-12-10,5.5413,,250,0
5583,stock,600036,dividend_yield,2024-12-11,5.5885,,250,0
5584,stock,600036,dividend_yield,2024-12-12,5.5104,,250,0
5585,stock,600036,dividend_yield,2024-12-13,5.7515,,250,0
5586,stock,600036,dividend_yield,2024-12-16,5.6786,,250,0
5587,stock,600036,dividend_yield,2024-12-17,5.6606,,250,0
5588,stock,600036,dividend_yield,2024-12-18,5.5538,,250,0
5589,stock,600036,dividend_yield,2024-12-19,5.6332,,250,0
5590,stock,600036,dividend_yield,2024-12-20,5.6509,,250,0
5591,stock,600036,dividend_yield,2024-12-23,5.5806,,250,0
5592,stock,600036,dividend_yield,2024-12-24,5.4465,,250,0
5593,stock,600036,dividend_yield,2024-12-25,5.4195,,250,0
5594,stock,600036,dividend_yield,2024-12-26,5.4076,,250,0
5595,stock,600036,dividend_yield,2024-12-27,5.4285,,250,0
5596,stock,600036,dividend_yield,2024-12-30,5.3869,,250,0
5597,stock,600036,dividend_yield,2024-12-31,5.4345,,250,0
5598,stock,600036,dividend_yield,2025-01-02,5.5554,,250,0
5599,stock,600036,dividend_yield,2025-01-03,5.532,,250,0
5600,stock,600036,dividend_yield,2025-01-06,5.4722,,250,0
5601,stock,600036,dividend_yield,2025-01-07,5.495,,250,0
5602,stock,600036,dividend_yield,2025-01-08,5.4375,,250,0
5603,stock,600036,dividend_yield,2025-01-09,5.4798,,250,0
5604,stock,600036,dividend_yield,2025-01-10,5.4828,,250,0
5605,stock,600036,dividend_yield,2025-01-13,5.4691,,250,0
5606,stock,600036,dividend_yield,2025-01-14,5.3533,,250,0
5607,stock,600036,dividend_yield,2025-01-15,5.2409,,250,0
5608,stock,600036,dividend_yield,2025-01-16,5.1926,,250,0
5609,stock,600036,dividend_yield,2025-01-17,5.2312,,250,0
5610,stock,600036,dividend_yield,2025-01-20,5.3144,,250,0
5611,stock,600036,dividend_yield,2025-01-21,5.3115,,250,0
5612,stock,600036,dividend_yield,2025-01-22,5.4121,,250,0
5613,stock,600036,dividend_yield,2025-01-23,5.3562,,250,0
5614,stock,600036,dividend_yield,2025-01-24,5.2944,,250,0
5615,stock,600036,dividend_yield,2025-01-27,5.2395,,250,0
5616,stock,600036,dividend_yield,2025-02-05,5.3316,,250,0
5617,stock,600036,dividend_yield,2025-02-06,5.3029,,250,0
5618,stock,600036,dividend_yield,2025-02-07,5.3029,,250,0
5619,stock,600036,dividend_yield,2025-02-10,5.2465,,250,0
5620,stock,600036,dividend_yield,2025-02-11,5.194,,250,0
5621,stock,600036,dividend_yield,2025-02-12,5.1079,,250,0
5622,stock,600036,dividend_yield,2025-02-13,5.096,,250,0
5623,stock,600036,dividend_yield,2025-02-14,5.0542,,250,0
5624,stock,600036,dividend_yield,2025-02-17,5.0947,,250,0
5625,stock,600036,dividend_yield,2025-02-18,5.0516,,250,0
5626,stock,600036,dividend_yield,2025-02-19,5.0607,,250,0
5627,stock,600036,dividend_yield,2025-02-20,5.0776,,250,0
5628,stock,600036,dividend_yield,2025-02-21,5.1372,,250,0
5629,stock,600036,dividend_yield,2025-02-24,5.1546,,250,0
5630,stock,600036,dividend_yield,2025-02-25,5.1872,,250,0
5631,stock,600036,dividend_yield,2025-02-26,5.1265,,250,0
5632,stock,600036,dividend_yield,2025-02-27,5.0093,,250,0
5633,stock,600036,dividend_yield,2025-02-28,5.0516,,250,0
5634,stock,600036,dividend_yield,2025-03-03,5.0516,,250,0
5635,stock,600036,dividend_yield,2025-03-04,5.0842,,250,0
5636,stock,600036,dividend_yield,2025-03-05,4.9452,,250,0
5637,stock,600036,dividend_yield,2025-03-06,4.9365,,250,0
5638,stock,600036,dividend_yield,2025-03-07,4.8623,,250,0
5639,stock,600036,dividend_yield,2025-03-10,4.923,,250,0
5640,stock,600036,dividend_yield,2025-03-11,4.8695,,250,0
5641,stock,600036,dividend_yield,2025-03-12,4.8659,,250,0
5642,stock,600036,dividend_yield,2025-03-13,4.8301,,250,0
5643,stock,600036,dividend_yield,2025-03-14,4.6789,,250,0
5644,stock,600036,dividend_yield,2025-03-17,4.6922,,250,0
5645,stock,600036,dividend_yield,2025-03-18,4.6811,,250,0
5646,stock,600036,dividend_yield,2025-03-19,4.5853,,250,0
5647,stock,600036,dividend_yield,2025-03-20,4.67,,250,0
5648,stock,600036,dividend_yield,2025-03-21,4.7305,,250,0
5649,stock,600036,dividend_yield,2025-03-24,4.6911,,250,0
5650,stock,600036,dividend_yield,2025-03-25,4.6866,,250,0
5651,stock,600036,dividend_yield,2025-03-26,4.9739,,250,0
5652,stock,600036,dividend_yield,2025-03-27,4.8997,,250,0
5653,stock,600036,dividend_yield,2025-03-28,4.9046,,250,0
5654,stock,600036,dividend_yield,2025-03-31,4.8961,,250,0
5655,stock,600036,dividend_yield,2025-04-01,4.9477,,250,0
5656,stock,600036,dividend_yield,2025-04-02,4.9651,,250,0
5657,stock,600036,dividend_yield,2025-04-03,4.9751,,250,0
5658,stock,600036,dividend_yield,2025-04-07,5.2146,,250,0
5659,stock,600036,dividend_yield,2025-04-08,5.1708,,250,0
5660,stock,600036,dividend_yield,2025-04-09,5.2661,,250,0
5661,stock,600036,dividend_yield,2025-04-10,5.1776,,250,0
5662,stock,600036,dividend_yield,2025-04-11,5.1225,,250,0
5663,stock,600036,dividend_yield,2025-04-14,5.1265,,250,0
5664,stock,600036,dividend_yield,2025-04-15,5.0452,,250,0
5665,stock,600036,dividend_yield,2025-04-16,5.0259,,250,0
5666,stock,600036,dividend_yield,2025-04-17,5.0426,,250,0
5667,stock,600036,dividend_yield,2025-04-18,4.9626,,250,0
5668,stock,600036,dividend_yield,2025-04-21,5.022,,250,0
5669,stock,600036,dividend_yield,2025-04-22,5.0568,,250,0
5670,stock,600036,dividend_yield,2025-04-23,5.0594,,250,0
5671,stock,600036,dividend_yield,2025-04-24,5.031,,250,0
5672,stock,600036,dividend_yield,2025-04-25,5.0477,,250,0
5673,stock,600036,dividend_yield,2025-04-28,5.0131,,250,0
5674,stock,600036,dividend_yield,2025-04-29,5.0581,,250,0
5675,stock,600036,dividend_yield,2025-04-30,5.227,,250,0
5676,stock,600036,dividend_yield,2025-05-06,5.1412,,250,0
5677,stock,600036,dividend_yield,2025-05-07,5.0555,,250,0
5678,stock,600036,dividend_yield,2025-05-08,4.9564,,250,0
5679,stock,600036,dividend_yield,2025-05-09,4.8731,,250,0
5680,stock,600036,dividend_yield,2025-05-12,4.8349,,250,0
5681,stock,600036,dividend_yield,2025-05-13,4.7464,,250,0
5682,stock,600036,dividend_yield,2025-05-14,4.718,,250,0
5683,stock,600036,dividend_yield,2025-05-15,4.7057,,250,0
5684,stock,600036,dividend_yield,2025-05-16,4.7798,,250,0
5685,stock,600036,dividend_yield,2025-05-19,4.8301,,250,0
5686,stock,600036,dividend_yield,2025-05-20,4.823,,250,0
5687,stock,600036,dividend_yield,2025-05-21,4.823,,250,0
5688,stock,600036,dividend_yield,2025-05-22,4.7522,,250,0
5689,stock,600036,dividend_yield,2025-05-23,4.8054,,250,0
5690,stock,600036,dividend_yield,2025-05-26,4.8349,,250,0
5691,stock,600036,dividend_yield,2025-05-27,4.842,,250,0
5692,stock,600036,dividend_yield,2025-05-28,4.8491,,250,0
5693,stock,600036,dividend_yield,2025-05-29,4.8743,,250,0
5694,stock,600036,dividend_yield,2025-05-30,4.8791,,250,0
5695,stock,600036,dividend_yield,2025-06-03,4.8148,,250,0
5696,stock,600036,dividend_yield,2025-06-04,4.8042,,250,0
5697,stock,600036,dividend_yield,2025-06-05,4.7682,,250,0
5698,stock,600036,dividend_yield,2025-06-06,4.7567,,250,0
5699,stock,600036,dividend_yield,2025-06-09,4.7419,,250,0
5700,stock,600036,dividend_yield,2025-06-10,4.7339,,250,0
5701,stock,600036,dividend_yield,2025-06-11,4.6623,,250,0
5702,stock,600036,dividend_yield,2025-06-12,4.6711,,250,0
5703,stock,600036,dividend_yield,2025-06-13,4.6766,,250,0
5704,stock,600036,dividend_yield,2025-06-16,4.611,,250,0
5705,stock,600036,dividend_yield,2025-06-17,4.5896,,250,0
5706,stock,600036,dividend_yield,2025-06-18,4.6035,,250,0
5707,stock,600036,dividend_yield,2025-06-19,4.6273,,250,0
5708,stock,600036,dividend_yield,2025-06-20,4.5885,,250,0
5709,stock,600036,dividend_yield,2025-06-23,4.5609,,250,0
5710,stock,600036,dividend_yield,2025-06-24,4.5088,,250,0
5711,stock,600036,dividend_yield,2025-06-25,4.4328,,250,0
5712,stock,600036,dividend_yield,2025-06-26,4.3952,,250,0
5713,stock,600036,dividend_yield,2025-06-27,4.5641,,250,0
5714,stock,600036,dividend_yield,2025-06-30,4.5928,,250,0
5715,stock,600036,dividend_yield,2025-07-01,4.5399,,250,0
5716,stock,600036,dividend_yield,2025-07-02,4.4934,,250,0
5717,stock,600036,dividend_yield,2025-07-03,4.5232,,250,0
5718,stock,600036,dividend_yield,2025-07-04,4.476,,250,0
5719,stock,600036,dividend_yield,2025-07-07,4.4629,,250,0
5720,stock,600036,dividend_yield,2025-07-08,4.4208,,250,0
5721,stock,600036,dividend_yield,2025-07-09,4.4699,,250,0
5722,stock,600036,dividend_yield,2025-07-10,4.3602,,250,0
5723,stock,600036,dividend_yield,2025-07-11,8.9004,,250,0
5724,stock,600036,dividend_yield,2025-07-14,4.4886,,250,0
5725,stock,600036,dividend_yield,2025-07-15,4.5242,,250,0
5726,stock,600036,dividend_yield,2025-07-16,4.5355,,250,0
5727,stock,600036,dividend_yield,2025-07-17,4.5468,,250,0
5728,stock,600036,dividend_yield,2025-07-18,4.5416,,250,0
5729,stock,600036,dividend_yield,2025-07-21,4.5624,,250,0
5730,stock,600036,dividend_yield,2025-07-22,4.553,,250,0
5731,stock,600036,dividend_yield,2025-07-23,4.5344,,250,0
5732,stock,600036,dividend_yield,2025-07-24,4.5592,,250,0
5733,stock,600036,dividend_yield,2025-07-25,4.5644,,250,0
5734,stock,600036,dividend_yield,2025-07-28,4.6054,,250,0
5735,stock,600036,dividend_yield,2025-07-29,4.6375,,250,0
5736,stock,600036,dividend_yield,2025-07-30,4.6076,,250,0
5737,stock,600036,dividend_yield,2025-07-31,4.6012,,250,0
5738,stock,600036,dividend_yield,2025-08-01,4.6076,,250,0
5739,stock,600036,dividend_yield,2025-08-04,4.5572,,250,0
5740,stock,600036,dividend_yield,2025-08-05,4.5211,,250,0
5741,stock,600036,dividend_yield,2025-08-06,4.5344,,250,0
5742,stock,600036,dividend_yield,2025-08-07,4.5313,,250,0
5743,stock,600036,dividend_yield,2025-08-08,4.5959,,250,0
5744,stock,600036,dividend_yield,2025-08-11,4.6418,,250,0
5745,stock,600036,dividend_yield,2025-08-12,4.6526,,250,0
5746,stock,600036,dividend_yield,2025-08-13,4.7029,,250,0
5747,stock,600036,dividend_yield,2025-08-14,4.6765,,250,0
5748,stock,600036,dividend_yield,2025-08-15,4.7296,,250,0
5749,stock,600036,dividend_yield,2025-08-18,4.7062,,250,0
5750,stock,600036,dividend_yield,2025-08-19,4.7184,,250,0
5751,stock,600036,dividend_yield,2025-08-20,4.7129,,250,0
5752,stock,600036,dividend_yield,2025-08-21,4.7106,,250,0
5753,stock,600036,dividend_yield,2025-08-22,4.7341,,250,0
5754,stock,600036,dividend_yield,2025-08-25,4.6667,,250,0
5755,stock,600036,dividend_yield,2025-08-26,4.7051,,250,0
5756,stock,600036,dividend_yield,2025-08-27,4.7634,,250,0
5757,stock,600036,dividend_yield,2025-08-28,4.7656,,250,0
5758,stock,600036,dividend_yield,2025-08-29,4.7759,,250,0
5759,stock,600036,dividend_yield,2025-09-01,4.882,,250,0
5760,stock,600036,dividend_yield,2025-09-02,4.714,,250,0
5761,stock,600036,dividend_yield,2025-09-03,4.7748,,250,0
5762,stock,600036,dividend_yield,2025-09-04,4.7577,,250,0
5763,stock,600036,dividend_yield,2025-09-05,4.7908,,250,0
5764,stock,600036,dividend_yield,2025-09-08,4.8289,,250,0
5765,stock,600036,dividend_yield,2025-09-09,4.7827,,250,0
5766,stock,600036,dividend_yield,2025-09-10,4.7634,,250,0
5767,stock,600036,dividend_yield,2025-09-11,4.7296,,250,0
5768,stock,600036,dividend_yield,2025-09-12,4.8161,,250,0
5769,stock,600036,dividend_yield,2025-09-15,4.8535,,250,0
5770,stock,600036,dividend_yield,2025-09-16,4.9095,,250,0
5771,stock,600036,dividend_yield,2025-09-17,4.9083,,250,0
5772,stock,600036,dividend_yield,2025-09-18,5.023,,250,0
5773,stock,600036,dividend_yield,2025-09-19,5.0016,,250,0
5774,stock,600036,dividend_yield,2025-09-22,5.0117,,250,0
5775,stock,600036,dividend_yield,2025-09-23,4.9338,,250,0
5776,stock,600036,dividend_yield,2025-09-24,4.9619,,250,0
5777,stock,600036,dividend_yield,2025-09-25,5.0242,,250,0
5778,stock,600036,dividend_yield,2025-09-26,5.0268,,250,0
5779,stock,600036,dividend_yield,2025-09-29,5.042,,250,0
5780,stock,600036,dividend_yield,2025-09-30,5.0765,,250,0
5781,stock,600036,dividend_yield,2025-10-09,5.0869,,250,0
5782,stock,600036,dividend_yield,2025-10-10,5.1063,,250,0
5783,stock,600036,dividend_yield,2025-10-13,5.1155,,250,0
5784,stock,600036,dividend_yield,2025-10-14,4.9693,,250,0
5785,stock,600036,dividend_yield,2025-10-15,4.9399,,250,0
5786,stock,600036,dividend_yield,2025-10-16,4.8879,,250,0
5787,stock,600036,dividend_yield,2025-10-17,4.9289,,250,0
5788,stock,600036,dividend_yield,2025-10-20,4.9496,,250,0
5789,stock,600036,dividend_yield,2025-10-21,4.882,,250,0
5790,stock,600036,dividend_yield,2025-10-22,4.8856,,250,0
5791,stock,600036,dividend_yield,2025-10-23,4.8512,,250,0
5792,stock,600036,dividend_yield,2025-10-24,4.8856,,250,0
5793,stock,600036,dividend_yield,2025-10-27,4.9289,,250,0
5794,stock,600036,dividend_yield,2025-10-28,4.9277,,250,0
5795,stock,600036,dividend_yield,2025-10-29,5.0306,,250,0
5796,stock,600036,dividend_yield,2025-10-30,4.9767,,250,0
5797,stock,600036,dividend_yield,2025-10-31,5.0154,,250,0
5798,stock,600036,dividend_yield,2025-11-03,4.9047,,250,0
5799,stock,600036,dividend_yield,2025-11-04,4.7622,,250,0
5800,stock,600036,dividend_yield,2025-11-05,4.7862,,250,0
5801,stock,600036,dividend_yield,2025-11-06,4.8395,,250,0
5802,stock,600036,dividend_yield,2025-11-07,4.8196,,250,0
5803,stock,600036,dividend_yield,2025-11-10,4.7954,,250,0
5804,stock,600036,dividend_yield,2025-11-11,4.7679,,250,0
5805,stock,600036,dividend_yield,2025-11-12,4.7713,,250,0
5806,stock,600036,dividend_yield,2025-11-13,4.7397,,250,0
5807,stock,600036,dividend_yield,2025-11-14,4.7352,,250,0
5808,stock,600036,dividend_yield,2025-11-17,4.8034,,250,0
5809,stock,600036,dividend_yield,2025-11-18,4.777,,250,0
5810,stock,600036,dividend_yield,2025-11-19,4.7386,,250,0
5811,stock,600036,dividend_yield,2025-11-20,4.7374,,250,0
5812,stock,600036,dividend_yield,2025-11-21,4.7634,,250,0
5813,stock,600036,dividend_yield,2025-11-24,4.8057,,250,0
5814,stock,600036,dividend_yield,2025-11-25,4.7352,,250,0
5815,stock,600036,dividend_yield,2025-11-26,4.7352,,250,0
5816,stock,600036,dividend_yield,2025-11-27,4.7419,,250,0
5817,stock,600036,dividend_yield,2025-11-28,4.7691,,250,0
5818,stock,600036,dividend_yield,2025-12-01,4.714,,250,0
5819,stock,600036,dividend_yield,2025-12-02,4.7207,,250,0
5820,stock,600036,dividend_yield,2025-12-03,4.7622,,250,0
5821,stock,600036,dividend_yield,2025-12-04,4.7386,,250,0
5822,stock,600036,dividend_yield,2025-12-05,4.7129,,250,0
5823,stock,600036,dividend_yield,2025-12-08,4.743,,250,0
5824,stock,600036,dividend_yield,2025-12-09,4.7588,,250,0
5825,stock,600036,dividend_yield,2025-12-10,4.9156,,250,0
5826,stock,600036,dividend_yield,2025-12-11,4.918,,250,0
5827,stock,600036,dividend_yield,2025-12-12,4.9107,,250,0
5828,stock,600036,dividend_yield,2025-12-15,4.9035,,250,0
5829,stock,600036,dividend_yield,2025-12-16,4.9156,,250,0
5830,stock,600036,dividend_yield,2025-12-17,4.9374,,250,0
5831,stock,600036,dividend_yield,2025-12-18,4.8359,,250,0
5832,stock,600036,dividend_yield,2025-12-19,4.8808,,250,0
5833,stock,600036,dividend_yield,2025-12-22,4.9071,,250,0
5834,stock,600036,dividend_yield,2025-12-23,4.8903,,250,0
5835,stock,600036,dividend_yield,2025-12-24,4.8999,,250,0
5836,stock,600036,dividend_yield,2025-12-25,4.9059,,250,0
5837,stock,600036,dividend_yield,2025-12-26,4.9156,,250,0
5838,stock,600036,dividend_yield,2025-12-29,4.8951,,250,0
5839,stock,600036,dividend_yield,2025-12-30,4.8465,,250,0
5840,stock,600036,dividend_yield,2025-12-31,7.3089,,250,0
5841,stock,600036,dividend_yield,2026-01-05,7.2647,,250,0
5842,stock,600036,dividend_yield,2026-01-06,7.1985,,250,0
5843,stock,600036,dividend_yield,2026-01-07,7.3,,250,0
5844,stock,600036,dividend_yield,2026-01-08,7.4026,,250,0
5845,stock,600036,dividend_yield,2026-01-09,7.454,,250,0
5846,stock,600036,dividend_yield,2026-01-12,7.4875,,250,0
5847,stock,600036,dividend_yield,2026-01-13,7.4856,,250,0
5848,stock,600036,dividend_yield,2026-01-14,7.6888,,250,0
5849,stock,600036,dividend_yield,2026-01-15,7.6809,,250,0
5850,stock,600036,dividend_yield,2026-01-16,10.3719,,250,0
5851,stock,600036,dividend_yield,2026-01-19,10.4176,,250,0
5852,stock,600036,dividend_yield,2026-01-20,10.3692,,250,0
5853,stock,600036,dividend_yield,2026-01-21,10.5021,,250,0
5854,stock,600036,dividend_yield,2026-01-22,10.6103,,250,0
5855,stock,600036,dividend_yield,2026-01-23,10.7093,,250,0
5856,stock,600036,dividend_yield,2026-01-26,10.5629,,250,0
5857,stock,600036,dividend_yield,2026-01-27,10.5407,,250,0
5858,stock,600036,dividend_yield,2026-01-28,10.6243,,250,0
5859,stock,600036,dividend_yield,2026-01-29,10.423,,250,0
5860,stock,600036,dividend_yield,2026-01-30,10.3853,,250,0
5861,stock,600036,dividend_yield,2026-02-02,10.4447,,250,0
5862,stock,600036,dividend_yield,2026-02-03,10.4856,,250,0
5863,stock,600036,dividend_yield,2026-02-04,10.2948,,250,0
5864,stock,600036,dividend_yield,2026-02-05,10.1133,,250,0
5865,stock,600036,dividend_yield,2026-02-06,10.1414,,250,0
5866,stock,600036,dividend_yield,2026-02-09,10.1722,,250,0
5867,stock,600036,dividend_yield,2026-02-10,10.2084,,250,0
5868,stock,600036,dividend_yield,2026-02-11,10.1929,,250,0
5869,stock,600036,dividend_yield,2026-02-12,10.3001,,250,0
5870,stock,600036,dividend_yield,2026-02-13,10.3746,,250,0
5871,stock,600036,dividend_yield,2026-02-24,10.3133,,250,0
5872,stock,600036,dividend_yield,2026-02-25,10.3559,,250,0
5873,stock,600036,dividend_yield,2026-02-26,10.3773,,250,0
5874,stock,600036,dividend_yield,2026-02-27,10.3639,,250,0
5875,stock,600036,dividend_yield,2026-03-02,10.3853,,250,0
5876,stock,600036,dividend_yield,2026-03-03,10.2501,,250,0
5877,stock,600036,dividend_yield,2026-03-04,10.4041,,250,0
5878,stock,600036,dividend_yield,2026-03-05,10.258,,250,0
5879,stock,600036,dividend_yield,2026-03-06,10.2449,,250,0
5880,stock,600036,dividend_yield,2026-03-09,10.3532,,250,0
5881,stock,600036,dividend_yield,2026-03-10,10.2397,,250,0
5882,stock,600036,dividend_yield,2026-03-11,10.1671,,250,0
5883,stock,600036,dividend_yield,2026-03-12,10.1671,,250,0
5884,stock,600036,dividend_yield,2026-03-13,10.1006,,250,0
5885,stock,600036,dividend_yield,2026-03-16,10.0626,,250,0
5886,stock,600036,dividend_yield,2026-03-17,10.01,,250,0
5887,stock,600036,dividend_yield,2026-03-18,10.0601,,250,0
5888,stock,600036,dividend_yield,2026-03-19,10.0981,,250,0
5889,stock,600036,dividend_yield,2026-03-20,10.1031,,250,0
5890,stock,600036,dividend_yield,2026-03-23,10.3826,,250,0
5891,stock,600036,dividend_yield,2026-03-24,10.2318,,250,0
5892,stock,600036,dividend_yield,2026-03-25,10.2292,,250,0
5893,stock,600036,dividend_yield,2026-03-26,10.1517,,250,0
5894,stock,600036,dividend_yield,2026-03-27,10.1826,,250,0
5895,stock,600036,dividend_yield,2026-03-30,10.1722,,250,0
5896,stock,600036,dividend_yield,2026-03-31,10.2136,,250,0
5897,stock,600036,dividend_yield,2026-04-01,10.0854,,250,0
5898,stock,600036,dividend_yield,2026-04-02,10.1006,,250,0
5899,stock,600036,dividend_yield,2026-04-03,10.1929,,250,0
5900,stock,600036,dividend_yield,2026-04-07,10.3001,,250,0
5901,stock,600036,dividend_yield,2026-04-08,10.1363,,250,0
5902,stock,600036,dividend_yield,2026-04-09,10.2292,,250,0
5903,stock,600036,dividend_yield,2026-04-10,10.2423,,250,0
5904,stock,600036,dividend_yield,2026-04-13,10.3027,,250,0
5905,stock,600036,dividend_yield,2026-04-14,10.2632,,250,0
5906,stock,600036,dividend_yield,2026-04-15,10.0652,,250,0
5907,stock,600036,dividend_yield,2026-04-16,10.0626,,250,0
5908,stock,600036,dividend_yield,2026-04-17,10.1619,,250,0
5909,stock,600036,dividend_yield,2026-04-20,10.0727,,250,0
5910,stock,600036,dividend_yield,2026-04-21,10.0727,,250,0
5911,stock,600036,dividend_yield,2026-04-22,10.1057,,250,0
5912,stock,600036,dividend_yield,2026-04-23,10.0879,,250,0
5913,stock,600036,dividend_yield,2026-04-24,10.1981,,250,0
5914,stock,600036,dividend_yield,2026-04-27,10.1981,,250,0
5915,stock,600036,dividend_yield,2026-04-28,10.1414,,250,0
5916,stock,600036,dividend_yield,2026-04-29,10.4312,,250,0
5917,stock,600036,dividend_yield,2026-04-30,10.4939,,250,0
5918,stock,600036,dividend_yield,2026-05-06,10.5684,,250,0
5919,stock,600036,dividend_yield,2026-05-07,10.5823,,250,0
5920,stock,600036,dividend_yield,2026-05-08,10.5851,,250,0
5921,stock,600036,dividend_yield,2026-05-11,10.5768,,250,0
5922,stock,600036,dividend_yield,2026-05-12,10.5963,,250,0
5923,stock,600036,dividend_yield,2026-05-13,10.6019,,250,0
5924,stock,600036,dividend_yield,2026-05-14,10.6215,,250,0
5925,stock,600036,dividend_yield,2026-05-15,10.6667,,250,0
5926,stock,600036,dividend_yield,2026-05-18,10.7179,,250,0
5927,stock,600036,dividend_yield,2026-05-19,10.7466,,250,0
5928,stock,600036,dividend_yield,2026-05-20,10.8044,,250,0
5929,stock,600036,dividend_yield,2026-05-21,10.8102,,250,0
5930,stock,600036,dividend_yield,2026-05-22,10.8482,,250,0
5931,stock,600036,dividend_yield,2026-05-25,10.8717,,250,0
5932,stock,600036,dividend_yield,2026-05-26,10.8541,,250,0
5933,stock,600036,dividend_yield,2026-05-27,10.8541,,250,0
5934,stock,600036,dividend_yield,2026-05-28,10.819,,250,0
5935,stock,600036,dividend_yield,2026-05-29,10.5656,,250,0
5936,stock,600036,dividend_yield,2026-06-01,10.5131,,250,0
5937,stock,600036,dividend_yield,2026-06-02,10.3505,,250,0
5938,stock,600036,dividend_yield,2026-06-03,10.4312,,250,0
5939,stock,600036,dividend_yield,2026-06-04,10.5407,,250,0
5940,stock,600036,dividend_yield,2026-06-05,10.4095,,250,0
5941,stock,600036,dividend_yield,2026-06-08,10.4312,,250,0
5942,stock,600036,dividend_yield,2026-06-09,10.4339,,250,0
5943,stock,600036,dividend_yield,2026-06-10,10.3239,,250,0
5944,stock,600036,dividend_yield,2026-06-11,10.3692,,250,0
5945,stock,600036,dividend_yield,2026-06-12,10.2084,,250,0
5946,stock,600036,dividend_yield,2026-06-15,10.3107,,250,0
5947,stock,600036,dividend_yield,2026-06-16,10.4122,,250,0
5948,stock,600036,dividend_yield,2026-06-17,10.5048,,250,0
5949,stock,600036,dividend_yield,2026-06-18,10.7783,,250,0
5950,stock,600036,dividend_yield,2026-06-22,10.6667,,250,0
5951,stock,600036,dividend_yield,2026-06-23,10.738,,250,0
5952,stock,600036,dividend_yield,2026-06-24,10.9249,,250,0
5953,stock,600036,dividend_yield,2026-06-25,11.0847,,250,0
5954,stock,600036,dividend_yield,2026-06-26,11.1556,,250,0
5955,stock,600036,dividend_yield,2026-06-29,11.0269,,250,0
5956,stock,600036,dividend_yield,2026-06-30,11.3127,,250,0
5957,stock,601318,dividend_yield,2022-10-20,2.9802,,250,0
